pos,correct_response,condition,counter_balancing.thisRepN,counter_balancing.thisTrialN,counter_balancing.thisN,counter_balancing.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instruction.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,final.started,key_resp_3.started,final.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.012274208012968302,6.4106950830318965,space,6.371022000035737,None,,,,,,,,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,0,0,0,3,,,,,6.455548957979772,,,,,,,6.426604125008453,0.5998687089886516,8.33571725001093,v,1,1.3188430000445805,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,0,1,1,1,,,,,8.344806042034179,,,,,,,8.336778666998725,0.607904625008814,9.762210167013109,x,1,0.8114265840267763,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,0,2,2,1,,,,,9.771447958017234,,,,,,,9.763795082981233,0.605213625007309,10.928642333019525,x,1,0.5560389999882318,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,0,3,3,2,,,,,10.940455292002298,,,,,,,10.929397125029936,0.6060497090220451,12.086025417025667,c,1,0.5477148749632761,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,1,0,4,0,,,,,12.094590082997456,,,,,,,12.086730166978668,0.6079971250146627,13.245341208006721,z,1,0.5468411670299247,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,1,1,5,0,,,,,13.253237750031985,,,,,,,13.246051500027534,0.6065237920265645,14.345417417003773,z,1,0.4895557080162689,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,1,2,6,0,,,,,14.353543042030651,,,,,,,14.346139750035945,0.606482875009533,15.311357708007563,z,1,0.3539728330215439,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,1,3,7,3,,,,,15.319082500005607,,,,,,,15.31205237499671,0.5994606669992208,16.96934433298884,v,1,1.0516268750070594,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,2,0,8,2,,,,,16.9780894999858,,,,,,,16.970051917014644,0.5992865419830196,18.20306500000879,c,1,0.6287020000163466,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,2,1,9,3,,,,,18.211674500023946,,,,,,,18.20378595800139,0.5990337500115857,19.47958045802079,v,1,0.6672891660127789,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,2,2,10,1,,,,,19.48607062501833,,,,,,,19.480306125013158,0.6057222919771448,21.019672833033837,x,1,0.9320559579646215,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,2,3,11,3,,,,,21.028331291978247,,,,,,,21.020384250034112,0.6079546670080163,22.39527070801705,v,1,0.7588445420260541,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,3,0,12,2,,,,,22.403242083033547,,,,,,,22.39596100000199,0.606644082989078,23.604636792035308,c,1,0.5934741250239313,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,3,1,13,2,,,,,23.61193120799726,,,,,,,23.605349541991018,0.6058039579656906,24.66275866702199,c,1,0.44209587504155934,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,3,2,14,0,,,,,24.669268292025663,,,,,,,24.663475874986034,0.6058598750387318,25.936211167019792,z,1,0.6604717909940518,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,3,3,15,0,,,,,25.94513162499061,,,,,,,25.93699345801724,0.6075667910045013,27.02881658298429,z,1,0.48106550000375137,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,4,0,16,3,,,,,27.036757667025086,,,,,,,27.02954045799561,0.5991519590024836,29.702533792005852,v,1,2.0699821669841185,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,4,1,17,1,,,,,29.711076791980304,,,,,,,29.70329216698883,0.5994862919906154,31.02034366701264,x,1,0.7134309170069173,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,4,2,18,0,,,,,31.028530291980132,,,,,,,31.02102254203055,0.6075149159878492,32.14572637499077,z,1,0.5081821249914356,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,4,3,19,1,,,,,32.15233879198786,,,,,,,32.1464493329986,0.6062227500369772,33.32903158297995,x,1,0.5713281669886783,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,5,0,20,2,,,,,33.33688950003125,,,,,,,33.32973941700766,0.6062256250297651,34.36959358298918,c,1,0.4322976670227945,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,5,1,21,0,,,,,34.378412167017814,,,,,,,34.370332708000205,0.6080927090370096,35.512593333027326,z,1,0.5292392919654958,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,5,2,22,1,,,,,35.52062520798063,,,,,,,35.513311917020474,0.6063855420215987,36.64495887502562,x,1,0.5180093749659136,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,5,3,23,2,,,,,36.65252766699996,,,,,,,36.64566554198973,0.6023193330038339,38.00314908300061,c,1,0.7525410419912077,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,6,0,24,3,,,,,38.01181066699792,,,,,,,38.0039451670018,0.6077865000115708,39.036905832996126,v,1,0.42211158300051466,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,6,1,25,1,,,,,39.0458317080047,,,,,,,39.037624625023454,0.6070905000087805,40.278371250024065,x,1,0.6258891670149751,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,6,2,26,2,,,,,40.28592612501234,,,,,,,40.27904866699828,0.5996282910346054,41.40319845802151,c,1,0.523281833040528,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,6,3,27,2,,,,,41.41178620798746,,,,,,,41.40391462499974,0.5991249170037918,42.512442417035345,c,1,0.5067552499822341,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,7,0,28,1,,,,,42.520443417015485,,,,,,,42.51314875000389,0.605836124974303,43.520505083026364,x,1,0.3980816670227796,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,7,1,29,0,,,,,43.52957008301746,,,,,,,43.521358750003856,0.6072717080242,44.696038499998394,z,1,0.5669564169947989,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,7,2,30,0,,,,,44.703719792014454,,,,,,,44.69674595800461,0.6061454999726266,45.71220633300254,z,1,0.40165200002957135,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,7,3,31,2,,,,,45.72015237499727,,,,,,,45.71291908301646,0.599035040999297,46.77009037497919,c,1,0.4523986669955775,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,8,0,32,1,,,,,46.77878412499558,,,,,,,46.770834291994106,0.6079432090045884,47.79559366701869,x,1,0.4097273329971358,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,8,1,33,3,,,,,47.80378620798001,,,,,,,47.79631262499606,0.6004299999913201,48.878393958031666,v,1,0.4744893339811824,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,8,2,34,0,,,,,48.88617566699395,,,,,,,48.879103792016394,0.5996330420020968,50.03574670798844,z,1,0.5518729580217041,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,8,3,35,1,,,,,50.04424979200121,,,,,,,50.036492499988526,0.5998331250157207,51.14518641697941,x,1,0.5025102500221692,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,9,0,36,1,,,,,51.15296258300077,,,,,,,51.14588637498673,0.5995686249807477,52.162739416991826,x,1,0.416686833021231,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,9,1,37,2,,,,,52.170794582983945,,,,,,,52.16345133300638,0.6063334590289742,53.22916849999456,c,1,0.4556148339761421,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,9,2,38,3,,,,,53.23744120798074,,,,,,,53.22991512500448,0.6058541670208797,54.253378792025615,v,1,0.412977583007887,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,9,3,39,2,,,,,54.26251270802459,,,,,,,54.25408962502843,0.5990216670325026,55.22023720800644,c,1,0.36655854200944304,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,10,0,40,1,,,,,55.228921542002354,,,,,,,55.22093620803207,0.6076678750105202,56.54570324998349,x,1,0.7098948750062846,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,10,1,41,2,,,,,56.55398216698086,,,,,,,56.5464280830347,0.5990180000080727,57.49563083302928,c,1,0.3474644999951124,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,10,2,42,0,,,,,57.503625500015914,,,,,,,57.496334708004724,0.5990834999829531,58.70430724998005,z,1,0.6004606669885106,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,10,3,43,1,,,,,58.71173045801697,,,,,,,58.70508141699247,0.6069693330209702,59.85327712498838,x,1,0.5389653330203146,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,11,0,44,3,,,,,59.86200758302584,,,,,,,59.854000583000015,0.6076401669997722,61.352847457979806,v,1,0.8888498329906724,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,11,1,45,3,,,,,61.361058333015535,,,,,,,61.35352208302356,0.6083903330145404,62.402394375007134,v,1,0.4340659159934148,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,11,2,46,1,,,,,62.411646542022936,,,,,,,62.40306658303598,0.599348290998023,63.612356333003845,x,1,0.6046809169929475,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,11,3,47,0,,,,,63.61999937501969,,,,,,,63.613060375035275,0.5991640419815667,64.73629595799139,z,1,0.5211168329697102,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,12,0,48,2,,,,,64.7449210420018,,,,,,,64.73697004199494,0.5991540420218371,65.79509729199344,c,1,0.45450450002681464,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,12,1,49,2,,,,,65.80239395803073,,,,,,,65.79575874999864,0.5998050000052899,66.92086570803076,c,1,0.5167541250120848,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,12,2,50,3,,,,,66.92782745801378,,,,,,,66.92155720799929,0.6067219579708762,68.00297545798821,v,1,0.47231220902176574,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,12,3,51,1,,,,,68.01165995799238,,,,,,,68.00364779197844,0.6004886669688858,69.3194051249884,x,1,0.7131524999858811,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,13,0,52,2,,,,,69.328311958001,,,,,,,69.32007212500321,0.5991041249944828,70.38870254199719,c,1,0.4597558749956079,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,13,1,53,3,,,,,70.39598716702312,,,,,,,70.38943716703216,0.6057497499859892,71.47906329203397,v,1,0.47502316697500646,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,13,2,54,0,,,,,71.4864669580129,,,,,,,71.47973658301635,0.6059624580084346,72.66950670798542,z,1,0.5817887079901993,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,13,3,55,1,,,,,72.67829837498721,,,,,,,72.67019270802848,0.6079457090236247,73.76215445803246,x,1,0.47804250003537163,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,14,0,56,2,,,,,73.76959637500113,,,,,,,73.76284058298916,0.6064472910366021,74.69563754199771,c,1,0.3226877089473419,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,14,1,57,0,,,,,74.70297054201365,,,,,,,74.6963227079832,0.5990028330124915,75.81973962503253,z,1,0.521492916974239,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,14,2,58,0,,,,,75.82782829197822,,,,,,,75.82042995799566,0.607728875009343,76.96960454201326,z,1,0.5386385830352083,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,14,3,59,3,,,,,76.97834600001806,,,,,,,76.97030970803462,0.6081478330306709,77.95280370803084,v,1,0.36827945802360773,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,15,0,60,1,,,,,77.96164958301233,,,,,,,77.95344637503149,0.6084597079898231,79.16961858299328,x,1,0.6016104589798488,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,15,1,61,1,,,,,79.17828250001185,,,,,,,79.17030795803294,0.6007948750047944,80.21234637498856,x,1,0.4354499580222182,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,15,2,62,2,,,,,80.21994820801774,,,,,,,80.21303387498483,0.5996357909752987,81.31179654202424,c,1,0.4973096670000814,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,15,3,63,3,,,,,81.31791816698387,,,,,,,81.31245116703212,0.5995238340110518,82.45279325003503,v,1,0.534151625004597,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,16,0,64,3,,,,,82.46104475000175,,,,,,,82.4534807500313,0.5991051250020973,83.49544604198309,v,1,0.43656354199629277,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,16,1,65,0,,,,,83.50288508302765,,,,,,,83.49611275002826,0.599184958031401,84.64594966702862,z,1,0.5500493749859743,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,16,2,66,0,,,,,84.65201662498293,,,,,,,84.6466135000228,0.6052260829601437,85.86246604198823,z,1,0.6101327079813927,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,16,3,67,0,,,,,85.87020945799304,,,,,,,85.86314487498021,0.6059526249882765,86.98623749997932,z,1,0.5157044159714133,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,17,0,68,2,,,,,86.99487695802236,,,,,,,86.98690524999984,0.608227499993518,88.19524420797825,c,1,0.5952684590010904,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,17,1,69,3,,,,,88.2027452919865,,,,,,,88.19591941701947,0.6058775829733349,89.28660779201891,v,1,0.4833959590177983,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,17,2,70,3,,,,,89.29448891698848,,,,,,,89.28727662499296,0.6078418749966659,90.55415195802925,v,1,0.6508681669947691,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,17,3,71,1,,,,,90.56103712500772,,,,,,,90.55483783298405,0.6072228330303915,91.78601579199312,x,1,0.621157374989707,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,18,0,72,0,,,,,91.79489883303177,,,,,,,91.78669958299724,0.5992320000077598,92.99566462502116,z,1,0.6062202079920098,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,18,1,73,3,,,,,93.0032378329779,,,,,,,92.99632054200629,0.5992494999663904,94.1450700830319,v,1,0.547256916994229,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,18,2,74,3,,,,,94.15259975002846,,,,,,,94.14579545799643,0.5995867500314489,95.24554124998394,v,1,0.4943778329761699,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,18,3,75,3,,,,,95.25305254198611,,,,,,,95.24621837498853,0.5990904580103233,96.24521491699852,v,1,0.3912824579747394,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,19,0,76,3,,,,,96.25297129200771,,,,,,,96.24599149997812,0.5997917499626055,97.22071050002705,v,1,0.36664004198974,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,19,1,77,3,,,,,97.22827045799932,,,,,,,97.22137841698714,0.6073177919606678,98.16924308298621,v,1,0.3336242079967633,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,19,2,78,1,,,,,98.17777087498689,,,,,,,98.16992050001863,0.5990785409812815,99.33619233302306,x,1,0.5633137080003507,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,19,3,79,2,,,,,99.34499091701582,,,,,,,99.336872667016,0.5990205000271089,100.5361552920076,c,1,0.5955961670260876,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,20,0,80,2,,,,,100.54490899998927,,,,,,,100.5368460000027,0.6083359589683823,101.65290570800425,c,1,0.5058369169710204,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,20,1,81,3,,,,,101.66113395802677,,,,,,,101.65358300000662,0.6082402090542018,102.71932212501997,v,1,0.45207524998113513,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,20,2,82,1,,,,,102.72774358303286,,,,,,,102.71999758301536,0.6007520420243964,104.0455555000226,x,1,0.7181845839950256,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
50,c,random,0,0,0,0,20,3,83,2,,,,,104.05307420803001,,,,,,,104.04624379199231,0.6061984170228243,105.16215570800705,c,1,0.5045782919623889,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,21,0,84,1,,,,,105.16942541702883,,,,,,,105.16283425001893,0.5991564170108177,106.48530775000108,x,1,0.7180462090182118,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,21,1,85,0,,,,,106.495078500011,,,,,,,106.485959291982,0.5998077499680221,107.66201245802222,z,1,0.5677393340156414,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-50,x,random,0,0,0,0,21,2,86,1,,,,,107.66955429199152,,,,,,,107.66268725000555,0.5992738750064746,108.71175499999663,x,1,0.44456758297747,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
150,v,random,0,0,0,0,21,3,87,3,,,,,108.71935787500115,,,,,,,108.71245066699339,0.5999688329757191,109.81249012501212,v,1,0.4925425830297172,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
-150,z,random,0,0,0,0,22,0,88,0,,,,,109.81991591700353,,,,,,,109.8131647920236,0.6077506660367362,110.80277204199228,z,1,0.3767352079739794,None,,,,,,,,kruti,001,2023-10-18_12h19.52.487,oct 9 class,2023.2.2,119.64250724903314,2023-10-18 12h20.00.654260 +0530,
